target_system	training_systems	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
FEM_long	FEM_long	0	0	252.9	28.1	-1	380.46	16.0542	0	0	0.303	0.303	0	8.5481	8.5481
FEM_long	FEM_short	0	0	60	28.1	-1	380.4	18.0373	0	0	1.9795	0.303	0	8.3764	8.3764
FEM_long	FEM_orbitrap_plasma	0	0	75	28.1	-1	380.54	18.5419	0	0	1.5518	0.303	0	8.517	8.517
FEM_long	FEM_orbitrap_urine	0	0	49	28.1	-1	380.58	19.8025	0	0	1.2617	0.303	0	8.4421	8.4421
FEM_long	IPB_Halle	0	0	54.6	28.1	-1	380.46	20.4018	0	0	1.2122	0.303	0	8.5481	8.5481
FEM_long	RIKEN	0	0	175.9	28.1	-1	380.52	20.2826	0	0	1.669	0.303	0	8.5266	8.5266
FEM_long	Eawag_XBridgeC18	0	0	316.9	28.1	-1	380.38	21.4887	0	0	0.303	0.303	0	8.521	8.521
FEM_long	MPI_Symmetry	0	0	36.9	28.1	-1	380.48	20.9427	0	0	1.165	0.303	0	8.3403	8.3403
FEM_long	MTBLS4	0	0	33.9	28.1	-1	380.46	21.9214	0	0	0.303	0.303	0	8.5505	8.5505
FEM_long	MTBLS17	0	0	21.9	28.1	-1	380.48	22.0268	0	0	0.303	0.303	0	8.4085	8.4085
FEM_long	MTBLS19	0	0	26.7	28.1	-1	380.5	22.654	0	0	0.5051	0.303	0	8.4666	8.4666
FEM_long	MTBLS20	0	0	78.1	28.1	-1	380.46	22.3413	0	0	1.0152	0.303	0	8.481	8.481
FEM_long	MTBLS36	0	0	47.3	28.1	-1	380.44	19.8497	0	0	0.7071	0.303	0	8.4929	8.4929
FEM_long	MTBLS38	0	0	35.4	28.1	-1	380.38	19.7636	0	0	1.1249	0.303	0	8.5949	8.5949
FEM_long	MTBLS39	0	0	17.1	28.1	-1	380.44	21.3647	0	0	0.8391	0.303	0	8.5623	8.5623
FEM_long	UFZ_Phenomenex	0	0	191.5	28.1	-1	380.44	24.1843	0	0	0.7071	0.303	0	8.5599	8.5599
FEM_long	UniToyama_Atlantis	0	0	97.1	28.1	-1	380.58	24.5754	0	0	1.2164	0.303	0	8.5716	8.5716
FEM_long	MTBLS52	0	0	19	281	-1	39306	24.3871	0	0	0	0	0	0	0
FEM_long	FEM_lipids	0	0	61.3	28.1	-1	380.38	24.8517	0	0	1.2164	0.303	0	8.5783	8.5783
IPB_Halle	LIFE_old	0	0	122.168	14	-1	90.232	15.1073	0	0	1.5384	0	0	0.8811	0.8811
IPB_Halle	LIFE_new	0	0	101.168	14	-1	90.336	18.7984	0	0	1.6051	0	0	0.8702	0.8702
IPB_Halle	FEM_long	0	0	277.544	14	-1	90.288	22.5715	0	0	1.3999	0	0	0.869	0.869
IPB_Halle	FEM_short	0	0	64.696	14	-1	90.208	20.799	0	0	0.4618	0	0	0.9096	0.9096
IPB_Halle	FEM_orbitrap_plasma	0	0	76.872	14	-1	90.312	21.277	0	0	1.1776	0	0	0.8928	0.8928
IPB_Halle	FEM_orbitrap_urine	0	0	49.792	14	-1	90.248	22.0833	0	0	0.9184	0	0	0.7689	0.7689
IPB_Halle	IPB_Halle	0	0	42	14	-1	90.384	23.0547	0	0	0	0	0	0.749	0.749
IPB_Halle	RIKEN	0	0	180.008	14	-1	90.384	23.9387	0	0	0.8082	0	0	0.8209	0.8209
IPB_Halle	Eawag_XBridgeC18	0	0	316.784	14	-1	90.344	21.591	0	0	0.4132	0	0	0.8142	0.8142
IPB_Halle	MPI_Symmetry	0	0	37.368	14	-1	90.36	21.0039	0	0	0.6418	0	0	0.9105	0.9105
IPB_Halle	MTBLS4	0	0	33.416	14	-1	90.296	23.1937	0	0	0.6622	0	0	0.8709	0.8709
IPB_Halle	MTBLS17	0	0	21.296	14	-1	90.344	22.2634	0	0	0.6723	0	0	0.9167	0.9167
IPB_Halle	MTBLS19	0	0	26.76	14	-1	90.392	21.7143	0	0	0.4288	0	0	0.7059	0.7059
IPB_Halle	MTBLS20	0	0	77.48	14	-1	90.448	23.2586	0	0	0.9034	0	0	0.6655	0.6655
IPB_Halle	MTBLS36	0	0	47.216	14	-1	90.36	24.8297	0	0	0.7576	0	0	0.8462	0.8462
IPB_Halle	MTBLS38	0	0	36.032	14	-1	90.424	24.8547	0	0	0.8322	0	0	0.687	0.687
IPB_Halle	MTBLS39	0	0	18	56	-1	1529	24.4464	0	0	0	0	0	0	0
IPB_Halle	UFZ_Phenomenex	0	0	191.152	14	-1	90.4	25.445	0	0	0.7937	0	0	0.7184	0.7184
IPB_Halle	UniToyama_Atlantis	0	0	98.568	14	-1	90.28	26.8515	0	0	0.5866	0	0	0.867	0.867
IPB_Halle	MTBLS52	0	0	19	56	-1	1529	22.6126	0	0	0	0	0	0	0
IPB_Halle	FEM_lipids	0	0	61.624	14	-1	90.264	27.7782	0	0	0.9727	0	0	0.8993	0.8993
FEM_lipids	LIFE_old	0	0	125.24	16	-1	119.352	15.9829	0	0	1.2208	0	0	0.7433	0.7433
FEM_lipids	LIFE_new	0	0	104.304	16	-1	119.304	17.3161	0	0	1.0643	0	0	0.8055	0.8055
FEM_lipids	FEM_long	0	0	276.616	16	-1	119.168	18.4098	0	0	1.5749	0	0	0.8957	0.8957
FEM_lipids	FEM_short	0	0	65	63	-1	1941	18.8066	0	0	0	0	0	0	0
FEM_lipids	FEM_orbitrap_plasma	0	0	72.032	16	-1	119.264	19.4669	0	0	1.6893	0	0	0.8627	0.8627
FEM_lipids	FEM_orbitrap_urine	0	0	46.904	16	-1	119.2	19.6974	0	0	1.4448	0	0	0.7405	0.7405
FEM_lipids	IPB_Halle	0	0	54.6	16	-1	119.296	20.4548	0	0	0.9504	0	0	0.8233	0.8233
FEM_lipids	RIKEN	0	0	180.728	16	-1	119.36	21.803	0	0	0.4468	0	0	0.734	0.734
FEM_lipids	Eawag_XBridgeC18	0	0	317	63	-1	1941	23.3241	0	0	0	0	0	0	0
FEM_lipids	MPI_Symmetry	0	0	38	63	-1	1941	22.1832	0	0	0	0	0	0	0
FEM_lipids	MTBLS4	0	0	33.744	16	-1	119.192	22.5059	0	0	0.4382	0	0	0.8201	0.8201
FEM_lipids	MTBLS17	0	0	21.024	16	-1	119.248	22.6333	0	0	0.8469	0	0	0.8391	0.8391
FEM_lipids	MTBLS19	0	0	25.44	16	-1	119.256	22.7643	0	0	0.9538	0	0	0.879	0.879
FEM_lipids	MTBLS20	0	0	78.48	16	-1	119.304	24.9668	0	0	0.6672	0	0	0.7537	0.7537
FEM_lipids	MTBLS36	0	0	48	63	-1	1941	26.8552	0	0	0	0	0	0	0
FEM_lipids	MTBLS38	0	0	37	63	-1	1941	27.1102	0	0	0	0	0	0	0
FEM_lipids	MTBLS39	0	0	18	63	-1	1941	26.9787	0	0	0	0	0	0	0
FEM_lipids	UFZ_Phenomenex	0	0	191.552	16	-1	119.144	24.7404	0	0	0.6018	0	0	0.9731	0.9731
FEM_lipids	UniToyama_Atlantis	0	0	98.2	16	-1	119.12	26.1916	0	0	0.8132	0	0	0.8576	0.8576
FEM_lipids	MTBLS52	0	0	19	63	-1	1941	26.2277	0	0	0	0	0	0	0
FEM_lipids	FEM_lipids	0	0	47	16	-1	119.232	27.2145	0	0	0	0	0	0.8719	0.8719
MTBLS4	LIFE_old	0	0	126.024	9	-1	35.08	9.7827	0	0	0.8178	0	0	1.1542	1.1542
MTBLS4	LIFE_new	0	0	105.224	9	-1	35.152	10.8636	0	0	0.7499	0	0	1.1003	1.1003
MTBLS4	FEM_long	0	0	280.744	9	-1	35.032	11.7285	0	0	0.4382	0	0	1.0621	1.0621
MTBLS4	FEM_short	0	0	65	34	-1	546	11.8346	0	0	0	0	0	0	0
MTBLS4	FEM_orbitrap_plasma	0	0	78.72	9	-1	35.08	11.9661	0	0	0.4508	0	0	1.1612	1.1612
MTBLS4	FEM_orbitrap_urine	0	0	51	34	-1	546	12.1967	0	0	0	0	0	0	0
MTBLS4	IPB_Halle	0	0	55.392	9	-1	34.984	12.3689	0	0	0.6708	0	0	1.218	1.218
MTBLS4	RIKEN	0	0	181	34	-1	546	12.6009	0	0	0	0	0	0	0
MTBLS4	Eawag_XBridgeC18	0	0	317	34	-1	546	12.8513	0	0	0	0	0	0	0
MTBLS4	MPI_Symmetry	0	0	38	34	-1	546	12.6372	0	0	0	0	0	0	0
MTBLS4	MTBLS4	0	0	25	9	-1	35.056	12.8029	0	0	0	0	0	1.1522	1.1522
MTBLS4	MTBLS17	0	0	21.232	9	-1	34.976	13.2172	0	0	0.7087	0	0	1.3227	1.3227
MTBLS4	MTBLS19	0	0	26.432	9	-1	34.784	13.5751	0	0	0.664	0	0	1.4175	1.4175
MTBLS4	MTBLS20	0	0	78.512	9	-1	35.096	13.9999	0	0	0.5905	0	0	1.1807	1.1807
MTBLS4	MTBLS36	0	0	48	34	-1	546	14.2893	0	0	0	0	0	0	0
MTBLS4	MTBLS38	0	0	37	34	-1	546	14.1757	0	0	0	0	0	0	0
MTBLS4	MTBLS39	0	0	18	34	-1	546	14.2863	0	0	0	0	0	0	0
MTBLS4	UFZ_Phenomenex	0	0	192	34	-1	546	14.3488	0	0	0	0	0	0	0
MTBLS4	UniToyama_Atlantis	0	0	99	34	-1	546	14.3394	0	0	0	0	0	0	0
MTBLS4	MTBLS52	0	0	19	34	-1	546	14.4245	0	0	0	0	0	0	0
MTBLS4	FEM_lipids	0	0	62.752	9	-1	34.952	14.6138	0	0	0.4336	0	0	1.163	1.163
MTBLS52	LIFE_old	0	0	127	19	-1	171	14.2492	0	0	0	0	0	0	0
MTBLS52	LIFE_new	0	0	106	19	-1	171	14.4834	0	0	0	0	0	0	0
MTBLS52	FEM_long	0	0	281	19	-1	171	14.3758	0	0	0	0	0	0	0
MTBLS52	FEM_short	0	0	65	19	-1	171	14.1095	0	0	0	0	0	0	0
MTBLS52	FEM_orbitrap_plasma	0	0	79	19	-1	171	14.8432	0	0	0	0	0	0	0
MTBLS52	FEM_orbitrap_urine	0	0	51	19	-1	171	17.6771	0	0	0	0	0	0	0
MTBLS52	IPB_Halle	0	0	56	19	-1	171	18.0575	0	0	0	0	0	0	0
MTBLS52	RIKEN	0	0	181	19	-1	171	18.1665	0	0	0	0	0	0	0
MTBLS52	Eawag_XBridgeC18	0	0	317	19	-1	171	20.1841	0	0	0	0	0	0	0
MTBLS52	MPI_Symmetry	0	0	38	19	-1	171	17.7548	0	0	0	0	0	0	0
MTBLS52	MTBLS4	0	0	34	19	-1	171	17.9917	0	0	0	0	0	0	0
MTBLS52	MTBLS17	0	0	22	19	-1	171	18.1516	0	0	0	0	0	0	0
MTBLS52	MTBLS19	0	0	27	19	-1	171	18.0598	0	0	0	0	0	0	0
MTBLS52	MTBLS20	0	0	79	19	-1	171	18.0483	0	0	0	0	0	0	0
MTBLS52	MTBLS36	0	0	48	19	-1	171	17.613	0	0	0	0	0	0	0
MTBLS52	MTBLS38	0	0	37	19	-1	171	18.054	0	0	0	0	0	0	0
MTBLS52	MTBLS39	0	0	18	19	-1	171	18.2994	0	0	0	0	0	0	0
MTBLS52	UFZ_Phenomenex	0	0	192	19	-1	171	18.3262	0	0	0	0	0	0	0
MTBLS52	UniToyama_Atlantis	0	0	98.768	5	-1	10	18.569	0	0	0.4238	0	0	0	0
MTBLS52	MTBLS52	0	0	14	5	-1	10	19.0048	0	0	0	0	0	0	0
MTBLS52	FEM_lipids	0	0	63	19	-1	171	19.6665	0	0	0	0	0	0	0
MTBLS38	LIFE_old	0	0	124.976	10	-1	45	15.4231	0	0	1.0661	0	0	0	0
MTBLS38	LIFE_new	0	0	103.632	10	-1	45	18.9957	0	0	1.1111	0	0	0	0
MTBLS38	FEM_long	0	0	276.784	10	-1	45	20.8919	0	0	1.4401	0	0	0	0
MTBLS38	FEM_short	0	0	63.84	10	-1	45	21.1006	0	0	0.9105	0	0	0	0
MTBLS38	FEM_orbitrap_plasma	0	0	77.632	10	-1	45	21.4991	0	0	0.9549	0	0	0	0
MTBLS38	FEM_orbitrap_urine	0	0	50.24	10	-1	45	22.4298	0	0	0.787	0	0	0	0
MTBLS38	IPB_Halle	0	0	54.888	10	-1	45	23.1937	0	0	0.8634	0	0	0	0
MTBLS38	RIKEN	0	0	178.304	10	-1	45	24.0057	0	0	1.1304	0	0	0	0
MTBLS38	Eawag_XBridgeC18	0	0	316.688	10	-1	45	27.186	0	0	0.4652	0	0	0	0
MTBLS38	MPI_Symmetry	0	0	37.592	10	-1	45	22.885	0	0	0.597	0	0	0	0
MTBLS38	MTBLS4	0	0	34	37	-1	666	24.1628	0	0	0	0	0	0	0
MTBLS38	MTBLS17	0	0	22	37	-1	666	24.1725	0	0	0	0	0	0	0
MTBLS38	MTBLS19	0	0	27	37	-1	666	23.7576	0	0	0	0	0	0	0
MTBLS38	MTBLS20	0	0	78.712	10	-1	45	24.135	0	0	0.4547	0	0	0	0
MTBLS38	MTBLS36	0	0	47.168	10	-1	45	25.1657	0	0	0.7155	0	0	0	0
MTBLS38	MTBLS38	0	0	27	10	-1	45	25.5022	0	0	0	0	0	0	0
MTBLS38	MTBLS39	0	0	18	37	-1	666	25.2423	0	0	0	0	0	0	0
MTBLS38	UFZ_Phenomenex	0	0	192	37	-1	666	25.9613	0	0	0	0	0	0	0
MTBLS38	UniToyama_Atlantis	0	0	98.216	10	-1	45	26.2818	0	0	0.6908	0	0	0	0
MTBLS38	MTBLS52	0	0	19	37	-1	666	26.0946	0	0	0	0	0	0	0
MTBLS38	FEM_lipids	0	0	63	37	-1	666	26.2527	0	0	0	0	0	0	0
LIFE_new	LIFE_old	0	0	120.3	10.6	-1	50.96	13.7955	0	0	1.9717	0.4949	0	4.9196	4.9196
LIFE_new	LIFE_new	0	0	95.4	10.6	-1	50.98	14.7346	0	0	0.4949	0.4949	0	4.9342	4.9342
LIFE_new	FEM_long	0	0	278.9	10.6	-1	50.98	18.5241	0	0	1.0152	0.4949	0	4.9342	4.9342
LIFE_new	FEM_short	0	0	64.9	10.6	-1	50.98	19.1091	0	0	0.303	0.4949	0	4.9754	4.9754
LIFE_new	FEM_orbitrap_plasma	0	0	77.4	10.6	-1	50.96	19.4508	0	0	1.1429	0.4949	0	4.9196	4.9196
LIFE_new	FEM_orbitrap_urine	0	0	49.9	10.6	-1	50.94	19.4382	0	0	0.9313	0.4949	0	4.9874	4.9874
LIFE_new	IPB_Halle	0	0	54.1	10.6	-1	50.96	19.7172	0	0	1.1824	0.4949	0	4.9196	4.9196
LIFE_new	RIKEN	0	0	179.8	10.6	-1	50.98	20.2308	0	0	0.8571	0.4949	0	4.9754	4.9754
LIFE_new	Eawag_XBridgeC18	0	0	316.9	10.6	-1	50.96	22.9495	0	0	0.303	0.4949	0	4.9609	4.9609
LIFE_new	MPI_Symmetry	0	0	37.4	10.6	-1	50.98	20.8677	0	0	0.7284	0.4949	0	4.9342	4.9342
LIFE_new	MTBLS4	0	0	33.7	10.6	-1	51	20.7067	0	0	0.544	0.4949	0	4.9487	4.9487
LIFE_new	MTBLS17	0	0	21.6	10.6	-1	50.96	20.9056	0	0	0.5345	0.4949	0	4.9609	4.9609
LIFE_new	MTBLS19	0	0	26.6	10.6	-1	50.96	21.3378	0	0	0.6061	0.4949	0	4.9609	4.9609
LIFE_new	MTBLS20	0	0	77.7	10.6	-1	50.96	21.7073	0	0	1.1294	0.4949	0	4.9196	4.9196
LIFE_new	MTBLS36	0	0	47.3	10.6	-1	50.96	21.7585	0	0	0.7354	0.4949	0	4.9609	4.9609
LIFE_new	MTBLS38	0	0	36.2	10.6	-1	50.96	22.4597	0	0	0.8081	0.4949	0	4.9609	4.9609
LIFE_new	MTBLS39	0	0	17.9	10.6	-1	51	22.6238	0	0	0.303	0.4949	0	4.9487	4.9487
LIFE_new	UFZ_Phenomenex	0	0	191.6	10.6	-1	50.96	22.9955	0	0	0.6389	0.4949	0	4.9609	4.9609
LIFE_new	UniToyama_Atlantis	0	0	98.5	10.6	-1	50.96	23.1071	0	0	0.6468	0.4949	0	4.9609	4.9609
LIFE_new	MTBLS52	0	0	19	106	-1	5562	22.8127	0	0	0	0	0	0	0
LIFE_new	FEM_lipids	0	0	62.3	10.6	-1	50.98	23.9749	0	0	0.789	0.4949	0	4.9342	4.9342
MTBLS36	LIFE_old	0	0	125.864	12	-1	66	14.4303	0	0	0.91	0	0	0	0
MTBLS36	LIFE_new	0	0	104.32	12	-1	66	15.4932	0	0	1.1115	0	0	0	0
MTBLS36	FEM_long	0	0	279.28	12	-1	66	16.3543	0	0	1.1259	0	0	0	0
MTBLS36	FEM_short	0	0	64.496	12	-1	66	17.2629	0	0	0.6041	0	0	0	0
MTBLS36	FEM_orbitrap_plasma	0	0	78.504	12	-1	66	17.7485	0	0	0.6173	0	0	0	0
MTBLS36	FEM_orbitrap_urine	0	0	50.224	12	-1	66	17.9762	0	0	0.7169	0	0	0	0
MTBLS36	IPB_Halle	0	0	55.392	12	-1	66	18.3033	0	0	0.7394	0	0	0	0
MTBLS36	RIKEN	0	0	179.728	12	-1	66	18.7378	0	0	0.9365	0	0	0	0
MTBLS36	Eawag_XBridgeC18	0	0	317	48	-1	1128	19.7061	0	0	0	0	0	0	0
MTBLS36	MPI_Symmetry	0	0	37.464	12	-1	66	19.2707	0	0	0.603	0	0	0	0
MTBLS36	MTBLS4	0	0	34	48	-1	1128	19.5945	0	0	0	0	0	0	0
MTBLS36	MTBLS17	0	0	22	48	-1	1128	19.4974	0	0	0	0	0	0	0
MTBLS36	MTBLS19	0	0	27	48	-1	1128	20.0563	0	0	0	0	0	0	0
MTBLS36	MTBLS20	0	0	77.728	12	-1	66	20.8888	0	0	0.8741	0	0	0	0
MTBLS36	MTBLS36	0	0	36	12	-1	66	21.2949	0	0	0	0	0	0	0
MTBLS36	MTBLS38	0	0	36.168	12	-1	66	21.8149	0	0	0.7041	0	0	0	0
MTBLS36	MTBLS39	0	0	17.56	12	-1	66	22.2678	0	0	0.6011	0	0	0	0
MTBLS36	UFZ_Phenomenex	0	0	192	48	-1	1128	21.512	0	0	0	0	0	0	0
MTBLS36	UniToyama_Atlantis	0	0	99	48	-1	1128	21.6161	0	0	0	0	0	0	0
MTBLS36	MTBLS52	0	0	19	48	-1	1128	22.3689	0	0	0	0	0	0	0
MTBLS36	FEM_lipids	0	0	63	48	-1	1128	22.2566	0	0	0	0	0	0	0
LIFE_old	LIFE_old	0	0	114.3	12.7	-1	74.36	9.5484	0	0	0.4629	0.4629	0	5.5319	5.5319
LIFE_old	LIFE_new	0	0	99.3	12.7	-1	74.32	9.8512	0	0	1.8654	0.4629	0	5.5529	5.5529
LIFE_old	FEM_long	0	0	279.1	12.7	-1	74.32	10.0515	0	0	1.1995	0.4629	0	5.5086	5.5086
LIFE_old	FEM_short	0	0	64.7	12.7	-1	74.24	10.1274	0	0	0.4629	0.4629	0	5.4644	5.4644
LIFE_old	FEM_orbitrap_plasma	0	0	77.3	12.7	-1	74.36	10.2653	0	0	1.0546	0.4629	0	5.5319	5.5319
LIFE_old	FEM_orbitrap_urine	0	0	49.9	12.7	-1	74.3	10.3796	0	0	1.0152	0.4629	0	5.5411	5.5411
LIFE_old	IPB_Halle	0	0	54	12.7	-1	74.34	10.509	0	0	1.3248	0.4629	0	5.5645	5.5645
LIFE_old	RIKEN	0	0	179.5	12.7	-1	74.34	10.8025	0	0	1.0738	0.4629	0	5.6083	5.6083
LIFE_old	Eawag_XBridgeC18	0	0	316.8	12.7	-1	74.32	10.9018	0	0	0.4518	0.4629	0	5.5529	5.5529
LIFE_old	MPI_Symmetry	0	0	37.8	12.7	-1	74.38	10.9483	0	0	0.4041	0.4629	0	5.5435	5.5435
LIFE_old	MTBLS4	0	0	33.6	12.7	-1	74.3	11.0763	0	0	0.6389	0.4629	0	5.6288	5.6288
LIFE_old	MTBLS17	0	0	21.6	12.7	-1	74.36	11.2087	0	0	0.5714	0.4629	0	5.576	5.576
LIFE_old	MTBLS19	0	0	26.7	12.7	-1	74.3	11.3523	0	0	0.5051	0.4629	0	5.5851	5.5851
LIFE_old	MTBLS20	0	0	77.7	12.7	-1	74.38	11.5087	0	0	0.9313	0.4629	0	5.5875	5.5875
LIFE_old	MTBLS36	0	0	47.5	12.7	-1	74.4	11.6415	0	0	0.544	0.4629	0	5.5549	5.5549
LIFE_old	MTBLS38	0	0	36.2	12.7	-1	74.32	11.7845	0	0	0.9035	0.4629	0	5.5086	5.5086
LIFE_old	MTBLS39	0	0	17.8	12.7	-1	74.36	11.953	0	0	0.4041	0.4629	0	5.5319	5.5319
LIFE_old	UFZ_Phenomenex	0	0	191.6	12.7	-1	74.38	12.2062	0	0	0.5714	0.4629	0	5.5435	5.5435
LIFE_old	UniToyama_Atlantis	0	0	98.8	12.7	-1	74.34	12.2483	0	0	0.4041	0.4629	0	5.5203	5.5203
LIFE_old	MTBLS52	0	0	19	127	-1	7995	12.3451	0	0	0	0	0	0	0
LIFE_old	FEM_lipids	0	0	62.3	12.7	-1	74.36	12.4033	0	0	0.8391	0.4629	0	5.5319	5.5319
MTBLS20	LIFE_old	0	0	125.7	7.9	-1	26.88	12.3224	0	0	1.0152	0.303	0	2.1347	2.1347
MTBLS20	LIFE_new	0	0	104.7	7.9	-1	26.82	12.4137	0	0	0.8864	0.303	0	2.2195	2.2195
MTBLS20	FEM_long	0	0	280.1	7.9	-1	26.78	12.7298	0	0	0.953	0.303	0	2.1409	2.1409
MTBLS20	FEM_short	0	0	64.9	7.9	-1	26.68	13.1124	0	0	0.303	0.303	0	2.0843	2.0843
MTBLS20	FEM_orbitrap_plasma	0	0	78.3	7.9	-1	26.84	13.2411	0	0	0.8144	0.303	0	2.1127	2.1127
MTBLS20	FEM_orbitrap_urine	0	0	50.4	7.9	-1	26.7	13.4997	0	0	0.5714	0.303	0	2.1595	2.1595
MTBLS20	IPB_Halle	0	0	55.4	7.9	-1	26.78	13.5204	0	0	0.6389	0.303	0	2.1313	2.1313
MTBLS20	RIKEN	0	0	180	7.9	-1	26.8	13.8064	0	0	0.8571	0.303	0	2.1853	2.1853
MTBLS20	Eawag_XBridgeC18	0	0	316.8	7.9	-1	26.74	13.7042	0	0	0.4949	0.303	0	2.1267	2.1267
MTBLS20	MPI_Symmetry	0	0	37.9	7.9	-1	26.82	13.897	0	0	0.303	0.303	0	2.0671	2.0671
MTBLS20	MTBLS4	0	0	33.8	7.9	-1	26.8	14.0909	0	0	0.4041	0.303	0	2.1853	2.1853
MTBLS20	MTBLS17	0	0	22	79	-1	3025	14.3419	0	0	0	0	0	0	0
MTBLS20	MTBLS19	0	0	26.9	7.9	-1	26.94	14.5396	0	0	0.303	0.303	0	2.1325	2.1325
MTBLS20	MTBLS20	0	0	71.1	7.9	-1	27	14.7399	0	0	0.303	0.303	0	2.1476	2.1476
MTBLS20	MTBLS36	0	0	47.5	7.9	-1	26.84	14.692	0	0	0.6776	0.303	0	2.2165	2.2165
MTBLS20	MTBLS38	0	0	36.9	7.9	-1	26.66	15.0013	0	0	0.303	0.303	0	2.1534	2.1534
MTBLS20	MTBLS39	0	0	17.9	7.9	-1	26.62	15.1286	0	0	0.303	0.303	0	2.1179	2.1179
MTBLS20	UFZ_Phenomenex	0	0	191.6	7.9	-1	26.92	15.3565	0	0	0.5714	0.303	0	2.1931	2.1931
MTBLS20	UniToyama_Atlantis	0	0	98.9	7.9	-1	26.88	15.4738	0	0	0.303	0.303	0	2.1819	2.1819
MTBLS20	MTBLS52	0	0	19	79	-1	3025	15.5638	0	0	0	0	0	0	0
MTBLS20	FEM_lipids	0	0	62.8	7.9	-1	26.76	15.8964	0	0	0.4041	0.303	0	2.3952	2.3952
