"system";"name";"pubchem";"inchi";"date.added";"username";"predicted";"suspect";"recorded_rt"
"MTBLS87";"Dimethyl-histidine";6971285;"InChI=1S/C8H13N3O2/c1-11(2)7(8(12)13)3-6-4-9-5-10-6/h4-5,7H,3H2,1-2H3,(H,9,10)(H,12,13)";2014-09-02 16:26:58;"jan";FALSE;FALSE;9.7
"MTBLS87";"Dimethyl-lysine";193344;"InChI=1S/C8H18N2O2/c1-10(2)6-4-3-5-7(9)8(11)12/h7H,3-6,9H2,1-2H3,(H,11,12)";2014-09-02 16:26:58;"jan";FALSE;FALSE;19.2
"MTBLS87";"Dimethyl-proline (stachydrine)";115244;"InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3";2014-09-02 16:26:58;"jan";FALSE;FALSE;7.9
"MTBLS87";"Diphospho-glycerate";186004;"InChI=1S/C3H8O10P2/c4-3(5)2(13-15(9,10)11)1-12-14(6,7)8/h2H,1H2,(H,4,5)(H2,6,7,8)(H2,9,10,11)";2014-09-02 16:26:58;"jan";FALSE;FALSE;15.6
"MTBLS87";"Dodecanoyl-carnitine";10427569;"InChI=1S/C19H37NO4/c1-5-6-7-8-9-10-11-12-13-14-19(23)24-17(15-18(21)22)16-20(2,3)4/h17H,5-16H2,1-4H3";2016-05-17 15:08:12;"jan";FALSE;TRUE;3.8
"MTBLS87";"Ergothioneine";57509571;"InChI=1S/C9H15N3O2S/c1-12(2,3)7(8(13)14)4-6-5-10-9(15)11-6/h5,7H,4H2,1-3H3,(H2-,10,11,13,14,15)";2014-09-02 16:26:58;"jan";FALSE;FALSE;12.1
"MTBLS87";"FAD";643975;"InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)";2014-09-02 16:26:58;"jan";FALSE;FALSE;9.4
"MTBLS87";"Ferrichrome";NA;"InChI=1S/C27H45N9O12/c1-16(37)34(46)10-4-7-19-25(43)30-14-23(41)28-13-22(40)29-15-24(42)31-20(8-5-11-35(47)17(2)38)26(44)33-21(27(45)32-19)9-6-12-36(48)18(3)39/h19-21,46-48H,4-15H2,1-3H3,(H,28,41)(H,29,40)(H,30,43)(H,31,42)(H,32,45)(H,33,44)";2014-09-02 16:26:58;"jan";FALSE;FALSE;4.7
"MTBLS87";"Fructose-1,6-diphosphate";10267;"InChI=1S/C6H14O12P2/c7-4-3(1-16-19(10,11)12)18-6(9,5(4)8)2-17-20(13,14)15/h3-5,7-9H,1-2H2,(H2,10,11,12)(H2,13,14,15)";2014-09-02 16:26:58;"jan";FALSE;FALSE;15.5
"MTBLS87";"Fructose-6-phosphate";440641;"InChI=1S/C6H13O9P/c7-2-6(10)5(9)4(8)3(15-6)1-14-16(11,12)13/h3-5,7-10H,1-2H2,(H2,11,12,13)";2014-09-02 16:26:58;"jan";FALSE;FALSE;13.3
"MTBLS87";"Fumarate";444972;"InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)";2016-05-17 15:08:12;"jan";FALSE;TRUE;13.1
"MTBLS87";"GDP";8977;"InChI=1S/C10H15N5O11P2/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(25-9)1-24-28(22,23)26-27(19,20)21/h2-3,5-6,9,16-17H,1H2,(H,22,23)(H2,19,20,21)(H3,11,13,14,18)";2014-09-02 16:26:58;"jan";FALSE;FALSE;15.5
"MTBLS87";"GDP-glucose";16738679;"InChI=1S/C16H25N5O16P2/c17-16-19-12-6(13(28)20-16)18-3-21(12)14-10(26)8(24)5(34-14)2-33-38(29,30)37-39(31,32)36-15-11(27)9(25)7(23)4(1-22)35-15/h3-5,7-11,14-15,22-27H,1-2H2,(H,29,30)(H,31,32)(H3,17,19,20,28)";2014-09-02 16:26:58;"jan";FALSE;FALSE;15.5
"MTBLS87";"Gluconate";10690;"InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)";2014-09-02 16:26:58;"jan";FALSE;FALSE;11.4
"MTBLS87";"Glucosamine";439213;"InChI=1S/C6H13NO5/c7-3-5(10)4(9)2(1-8)12-6(3)11/h2-6,8-11H,1,7H2";2014-09-02 16:26:58;"jan";FALSE;FALSE;11.6
"MTBLS87";"Glucose";79025;"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2";2014-09-02 16:26:58;"jan";FALSE;FALSE;12
"MTBLS87";"Glucose-6-phosphate";5958;"InChI=1S/C6H13O9P/c7-3-2(1-14-16(11,12)13)15-6(10)5(9)4(3)8/h2-10H,1H2,(H2,11,12,13)";2016-05-17 15:08:12;"jan";FALSE;TRUE;14.2
"MTBLS87";"Glutamate";611;"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)";2014-09-02 16:26:58;"jan";FALSE;FALSE;12.1
"MTBLS87";"Glutamate methyl ester";NA;"InChI=1S/C6H11NO4/c1-11-6(10)4(7)2-3-5(8)9/h4H,2-3,7H2,1H3,(H,8,9)";2014-09-02 16:26:58;"jan";FALSE;FALSE;7.1
"MTBLS87";"Glutamine";25244553;"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)";2014-09-02 16:26:58;"jan";FALSE;FALSE;12.2
"MTBLS87";"Glutarate";23322899;"InChI=1S/C5H8O4/c6-4(7)2-1-3-5(8)9/h1-3H2,(H,6,7)(H,8,9)";2014-09-02 16:26:58;"jan";FALSE;FALSE;12
"MTBLS87";"Glutathione disulfide (GSSG)";65359;"InChI=1S/C20H32N6O12S2/c21-9(19(35)36)1-3-13(27)25-11(17(33)23-5-15(29)30)7-39-40-8-12(18(34)24-6-16(31)32)26-14(28)4-2-10(22)20(37)38/h9-12H,1-8,21-22H2,(H,23,33)(H,24,34)(H,25,27)(H,26,28)(H,29,30)(H,31,32)(H,35,36)(H,37,38)";2016-05-17 15:08:12;"jan";FALSE;TRUE;15
"MTBLS87";"Glyceraldehyde-3-phosphate";439168;"InChI=1S/C3H7O6P/c4-1-3(5)2-9-10(6,7)8/h1,3,5H,2H2,(H2,6,7,8)";2014-09-02 16:26:58;"jan";FALSE;FALSE;13.2
"MTBLS87";"Glyceric acid";752;"InChI=1S/C3H6O4/c4-1-2(5)3(6)7/h2,4-5H,1H2,(H,6,7)";2014-09-02 16:26:58;"jan";FALSE;FALSE;10.1
"MTBLS87";"Glycerol-2-phosphate";2526;"InChI=1S/C3H9O6P/c4-1-3(2-5)9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)";2014-09-02 16:26:58;"jan";FALSE;FALSE;12.2
"MTBLS87";"Glycerophosphocholine";58381695;"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3";2014-09-02 16:26:58;"jan";FALSE;FALSE;12.1
"MTBLS87";"GMP";6804;"InChI=1S/C10H14N5O8P/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(23-9)1-22-24(19,20)21/h2-3,5-6,9,16-17H,1H2,(H2,19,20,21)(H3,11,13,14,18)";2014-09-02 16:26:58;"jan";FALSE;FALSE;14.1
"MTBLS87";"GTP";6830;"InChI=1S/C10H16N5O14P3/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(27-9)1-26-31(22,23)29-32(24,25)28-30(19,20)21/h2-3,5-6,9,16-17H,1H2,(H,22,23)(H,24,25)(H2,19,20,21)(H3,11,13,14,18)";2014-09-02 16:26:58;"jan";FALSE;FALSE;16.4
"MTBLS87";"Guanosine";6802;"InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)";2014-09-02 16:26:58;"jan";FALSE;FALSE;9.8
"MTBLS87";"Hexanoyl-carnitine";6426853;"InChI=1S/C13H25NO4/c1-5-6-7-8-13(17)18-11(9-12(15)16)10-14(2,3)4/h11H,5-10H2,1-4H3";2014-09-02 16:26:58;"jan";FALSE;FALSE;4.8
"MTBLS87";"Hippurate";464;"InChI=1S/C9H9NO3/c11-8(12)6-10-9(13)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)(H,11,12)";2014-09-02 16:26:58;"jan";FALSE;FALSE;4.4
"MTBLS87";"Histamine";774;"InChI=1S/C5H9N3/c6-2-1-5-3-7-4-8-5/h3-4H,1-2,6H2,(H,7,8)";2016-05-17 15:08:12;"jan";FALSE;TRUE;24.8
"MTBLS87";"Histidine";6274;"InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)";2015-06-11 16:38:37;"jan";FALSE;TRUE;12
"MTBLS87";"Histidinol";165271;"InChI=1S/C6H11N3O/c7-5(3-10)1-6-2-8-4-9-6/h2,4-5,10H,1,3,7H2,(H,8,9)";2014-09-02 16:26:58;"jan";FALSE;FALSE;16.3
"MTBLS87";"HMG-CoA";445127;"InChI=1S/C27H44N7O20P3S/c1-26(2,21(40)24(41)30-5-4-15(35)29-6-7-58-17(38)9-27(3,42)8-16(36)37)11-51-57(48,49)54-56(46,47)50-10-14-20(53-55(43,44)45)19(39)25(52-14)34-13-33-18-22(28)31-12-32-23(18)34/h12-14,19-21,25,39-40,42H,4-11H2,1-3H3,(H,29,35)(H,30,41)(H,36,37)(H,46,47)(H,48,49)(H2,28,31,32)(H2,43,44,45)";2014-09-02 16:26:58;"jan";FALSE;FALSE;13.2
"MTBLS87";"Hypoxanthine";790;"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)";2014-09-02 16:26:58;"jan";FALSE;FALSE;7.6
"MTBLS87";"IMP";8582;"InChI=1S/C10H13N4O8P/c15-6-4(1-21-23(18,19)20)22-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,11,12,17)(H2,18,19,20)";2014-09-02 16:26:58;"jan";FALSE;FALSE;13.1
"MTBLS87";"Indoxyl-sulfate";10258;"InChI=1S/C8H7NO4S/c10-14(11,12)13-8-5-9-7-4-2-1-3-6(7)8/h1-5,9H,(H,10,11,12)";2014-09-02 16:26:58;"jan";FALSE;FALSE;4.9
"MTBLS87";"Inosine";6021;"InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)";2014-09-02 16:26:58;"jan";FALSE;FALSE;8.2
"MTBLS87";"Isoleucine";6306;"InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)";2014-09-02 16:26:58;"jan";FALSE;FALSE;8.6
"MTBLS87";"Isovaleryl-carnitine";NA;"InChI=1S/C12H23NO4/c1-9(2)6-12(16)17-10(7-11(14)15)8-13(3,4)5/h9-10H,6-8H2,1-5H3";2014-09-02 16:26:58;"jan";FALSE;FALSE;5.4
"MTBLS87";"Kynurenine";25245862;"InChI=1S/C10H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)10(14)15/h1-4,8H,5,11-12H2,(H,14,15)";2014-09-02 16:26:58;"jan";FALSE;FALSE;8
"MTBLS87";"Leucine";5255803;"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)";2014-09-02 16:26:58;"jan";FALSE;FALSE;7.6
"MTBLS87";"Lysine";5962;"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)";2016-05-17 15:08:13;"jan";FALSE;TRUE;23.3
"MTBLS87";"Malate";525;"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)";2016-05-17 15:08:12;"jan";FALSE;TRUE;13.3
"MTBLS87";"Methionine";876;"InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)";2014-09-02 16:26:58;"jan";FALSE;FALSE;8.7
"MTBLS87";"Methyl-histidine";352019;"InChI=1S/C7H11N3O2/c1-10-3-5(9-4-10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)";2014-09-02 16:26:58;"jan";FALSE;FALSE;10.2
"MTBLS87";"Methyl-lysine";541646;"InChI=1S/C7H16N2O2/c1-9-5-3-2-4-6(8)7(10)11/h6,9H,2-5,8H2,1H3,(H,10,11)";2014-09-02 16:26:58;"jan";FALSE;FALSE;22.1
"MTBLS87";"myo-Inositol";NA;"InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H";2016-05-17 15:08:12;"jan";FALSE;TRUE;14.4
"MTBLS87";"N-Acetyl-(iso)leucine";NA;"InChI=1S/C8H15NO3/c1-4-5(2)7(8(11)12)9-6(3)10/h5,7H,4H2,1-3H3,(H,9,10)(H,11,12)";2014-09-02 16:26:58;"jan";FALSE;FALSE;4.4
"MTBLS87";"N-Acetyl-arginine";1615663;"InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)";2014-09-02 16:26:58;"jan";FALSE;FALSE;12.3
"MTBLS87";"N-Acetyl-aspartate";65065;"InChI=1S/C6H9NO5/c1-3(8)7-4(6(11)12)2-5(9)10/h4H,2H2,1H3,(H,7,8)(H,9,10)(H,11,12)";2014-09-02 16:26:58;"jan";FALSE;FALSE;12.5
"MTBLS87";"N-Acetyl-D-glucosamine";439174;"InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)";2014-09-02 16:26:58;"jan";FALSE;FALSE;9.3
"MTBLS87";"N-Acetyl-glutamate";70914;"InChI=1S/C7H11NO5/c1-4(9)8-5(7(12)13)2-3-6(10)11/h5H,2-3H2,1H3,(H,8,9)(H,10,11)(H,12,13)";2014-09-02 16:26:58;"jan";FALSE;FALSE;11.6
"MTBLS87";"N-Acetyl-ornithine";439232;"InChI=1S/C7H14N2O3/c1-5(10)9-6(7(11)12)3-2-4-8/h6H,2-4,8H2,1H3,(H,9,10)(H,11,12)";2014-09-02 16:26:58;"jan";FALSE;FALSE;11.1
"MTBLS87";"N2-Acetyl-lysine";6992697;"InChI=1S/C8H16N2O3/c1-6(11)10-7(8(12)13)4-2-3-5-9/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)";2014-09-02 16:26:58;"jan";FALSE;FALSE;12.7
"MTBLS87";"N6-Acetyl-lysine";6991978;"InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)";2014-09-02 16:26:58;"jan";FALSE;FALSE;10.5
"MTBLS87";"NAD+";5893;"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)";2014-09-02 16:26:58;"jan";FALSE;FALSE;11.9
"MTBLS87";"NADH";439153;"InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)";2014-09-02 16:26:58;"jan";FALSE;FALSE;11.1
"MTBLS87";"NADP+";5886;"InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)";2014-09-02 16:26:58;"jan";FALSE;FALSE;14.4
"MTBLS87";"NADPH";5884;"InChI=1S/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)";2014-09-02 16:26:58;"jan";FALSE;FALSE;14.8
"MTBLS87";"Nicotinamide";936;"InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)";2014-09-02 16:26:58;"jan";FALSE;FALSE;4.7
"MTBLS87";"Octanoyl-carnitine";11953814;"InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3";2016-05-17 15:08:12;"jan";FALSE;TRUE;4.1
"MTBLS87";"Ophthalmic acid";NA;"InChI=1S/C11H19N3O6/c1-2-7(10(18)13-5-9(16)17)14-8(15)4-3-6(12)11(19)20/h6-7H,2-5,12H2,1H3,(H,13,18)(H,14,15)(H,16,17)(H,19,20)";2014-09-02 16:26:58;"jan";FALSE;FALSE;11.2
"MTBLS87";"Ornithine";389;"InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)";2016-05-17 15:08:12;"jan";FALSE;TRUE;20.8
"MTBLS87";"Pantothenate";988;"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)";2016-05-17 16:10:40;"jan";FALSE;TRUE;6.1
"MTBLS87";"Phenylalanine";994;"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)";2014-09-02 16:26:58;"jan";FALSE;FALSE;7.3
"MTBLS87";"Phosphocreatine";9548602;"InChI=1S/C4H10N3O5P/c1-7(2-3(8)9)4(5)6-13(10,11)12/h2H2,1H3,(H,8,9)(H4,5,6,10,11,12)";2014-09-02 16:26:58;"jan";FALSE;FALSE;12.7
"MTBLS87";"Phosphoenolpyruvate";638308;"InChI=1S/C3H5O6P/c1-2(3(4)5)9-10(6,7)8/h1H2,(H,4,5)(H2,6,7,8)";2014-09-02 16:26:58;"jan";FALSE;FALSE;15.1
"MTBLS87";"Proline";25246272;"InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)";2014-09-02 16:26:58;"jan";FALSE;FALSE;10.2
"MTBLS87";"Propionyl-carnitine";107738;"InChI=1S/C10H19NO4/c1-5-10(14)15-8(6-9(12)13)7-11(2,3)4/h8H,5-7H2,1-4H3";2014-09-02 16:26:58;"jan";FALSE;FALSE;7.2
"MTBLS87";"PRPP (5-Phospho-alpha-D-ribose 1-diphosphate)";7339;"InChI=1S/C5H13O14P3/c6-3-2(1-16-20(8,9)10)17-5(4(3)7)18-22(14,15)19-21(11,12)13/h2-7H,1H2,(H,14,15)(H2,8,9,10)(H2,11,12,13)";2014-09-02 16:26:58;"jan";FALSE;FALSE;16.5
"MTBLS87";"Quinic acid";NA;"InChI=1S/C7H12O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3-5,8-10,13H,1-2H2,(H,11,12)";2014-09-02 16:26:58;"jan";FALSE;FALSE;10.4
"MTBLS87";"Quinolinic acid";1066;"InChI=1S/C7H5NO4/c9-6(10)4-2-1-3-8-5(4)7(11)12/h1-3H,(H,9,10)(H,11,12)";2014-09-02 16:26:58;"jan";FALSE;FALSE;12.7
"MTBLS87";"S-adenosyl-cysteine";NA;"InChI=1S/C13H18N6O5S/c14-5(13(22)23)1-25-2-6-8(20)9(21)12(24-6)19-4-18-7-10(15)16-3-17-11(7)19/h3-6,8-9,12,20-21H,1-2,14H2,(H,22,23)(H2,15,16,17)";2014-09-02 16:26:58;"jan";FALSE;FALSE;10.6
"MTBLS87";"S-Adenosyl-homocysteine";25246222;"InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)";2014-09-02 16:26:58;"jan";FALSE;FALSE;11.2
"MTBLS87";"S-Adenosyl-methionine";NA;"InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)";2014-09-02 16:26:58;"jan";FALSE;FALSE;14.2
"MTBLS87";"S-Methyl-ergothioneine";NA;"InChI=1S/C10H17N3O2S/c1-13(2,3)8(9(14)15)5-7-6-11-10(12-7)16-4/h6,8H,5H2,1-4H3,(H-,11,12,14,15)";2014-09-02 16:26:58;"jan";FALSE;FALSE;7.9
"MTBLS87";"Saccharopine";160556;"InChI=1S/C11H20N2O6/c12-7(10(16)17)3-1-2-6-13-8(11(18)19)4-5-9(14)15/h7-8,13H,1-6,12H2,(H,14,15)(H,16,17)(H,18,19)";2016-05-17 15:08:12;"jan";FALSE;TRUE;13.3
"MTBLS87";"SAICAR";440498;"InChI=1S/C13H19N4O12P/c14-10-7(11(22)16-4(13(23)24)1-6(18)19)15-3-17(10)12-9(21)8(20)5(29-12)2-28-30(25,26)27/h3-5,8-9,12,20-21H,1-2,14H2,(H,16,22)(H,18,19)(H,23,24)(H2,25,26,27)";2014-09-02 16:26:58;"jan";FALSE;FALSE;17.1
"MTBLS87";"Sedoheptulose-7-phosphate";165007;"InChI=1S/C7H15O10P/c8-1-3(9)5(11)7(13)6(12)4(10)2-17-18(14,15)16/h4-8,10-13H,1-2H2,(H2,14,15,16)";2014-09-02 16:26:58;"jan";FALSE;FALSE;13.7
"MTBLS87";"Serine";617;"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)";2016-05-17 15:08:12;"jan";FALSE;TRUE;13.1
"MTBLS87";"Succinate";21952380;"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)";2014-09-02 16:26:58;"jan";FALSE;FALSE;12.6
"MTBLS87";"Taurine";4068592;"InChI=1S/C2H7NO3S/c3-1-2-7(4,5)6/h1-3H2,(H,4,5,6)";2014-09-02 16:26:58;"jan";FALSE;FALSE;12.1
"MTBLS87";"Tetradecanoyl-carnitine";6426854;"InChI=1S/C21H41NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h19H,5-18H2,1-4H3";2016-05-17 15:08:12;"jan";FALSE;TRUE;3.8
"MTBLS87";"Threonine";6288;"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)";2014-09-02 16:26:58;"jan";FALSE;FALSE;11.7
"MTBLS87";"Trehalose";7427;"InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2";2014-09-02 16:26:58;"jan";FALSE;FALSE;13.6
"MTBLS87";"Trehalose-6-phosphate";122336;"InChI=1S/C12H23O14P/c13-1-3-5(14)7(16)9(18)11(24-3)26-12-10(19)8(17)6(15)4(25-12)2-23-27(20,21)22/h3-19H,1-2H2,(H2,20,21,22)";2014-09-02 16:26:58;"jan";FALSE;FALSE;14.7
"MTBLS87";"Trimethyl-histidine (hercynine)";5459798;"InChI=1S/C9H15N3O2/c1-12(2,3)8(9(13)14)4-7-5-10-6-11-7/h5-6,8H,4H2,1-3H3,(H-,10,11,13,14)";2014-09-02 16:26:58;"jan";FALSE;FALSE;9.7
"MTBLS87";"Trimethyl-lysine";NA;"InChI=1S/C9H20N2O2/c1-11(2,3)7-5-4-6-8(10)9(12)13/h8H,4-7,10H2,1-3H3";2014-09-02 16:26:58;"jan";FALSE;FALSE;20.7
"MTBLS87";"Trimethyl-phenylalanine";NA;"InChI=1S/C11H15NO2/c1-12(2,3)10(11(13)14)9-7-5-4-6-8-9/h4-8,10H,1-3H3";2014-09-02 16:26:58;"jan";FALSE;FALSE;5.4
"MTBLS87";"Trimethyl-tryptophan (hypaphorine)";NA;"InChI=1S/C14H18N2O2/c1-16(2,3)13(14(17)18)8-10-9-15-12-7-5-4-6-11(10)12/h4-7,9,13,15H,8H2,1-3H3";2014-09-02 16:26:58;"jan";FALSE;FALSE;6
"MTBLS87";"Tryptophan";1148;"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)";2014-09-02 16:26:58;"jan";FALSE;FALSE;8.7
"MTBLS87";"Tyrosine";4300518;"InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)";2014-09-02 16:26:58;"jan";FALSE;FALSE;10.3
"MTBLS87";"UDP";6031;"InChI=1S/C9H14N2O12P2/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(22-8)3-21-25(19,20)23-24(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,10,12,15)(H2,16,17,18)";2014-09-02 16:26:58;"jan";FALSE;FALSE;14
"MTBLS87";"UDP-acetyl-glucosamine";445675;"InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)";2014-09-02 16:26:58;"jan";FALSE;FALSE;12.8
"MTBLS87";"UDP-glucose";439156;"InChI=1S/C15H24N2O17P2/c18-3-5-8(20)10(22)12(24)14(32-5)33-36(28,29)34-35(26,27)30-4-6-9(21)11(23)13(31-6)17-2-1-7(19)16-15(17)25/h1-2,5-6,8-14,18,20-24H,3-4H2,(H,26,27)(H,28,29)(H,16,19,25)";2014-09-02 16:26:58;"jan";FALSE;FALSE;13.9
"MTBLS87";"UDP-glucuronate";17473;"InChI=1S/C15H22N2O18P2/c18-5-1-2-17(15(26)16-5)12-9(22)6(19)4(32-12)3-31-36(27,28)35-37(29,30)34-14-10(23)7(20)8(21)11(33-14)13(24)25/h1-2,4,6-12,14,19-23H,3H2,(H,24,25)(H,27,28)(H,29,30)(H,16,18,26)";2014-09-02 16:26:58;"jan";FALSE;FALSE;16.5
